mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4.10484512646993,0.1161973571980835,0.2086013158162435,0.002413461869836868,0.8,0.01,3,20,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18568147718906403,-0.18808628618717194,-0.18635521829128265,-0.18670766055583954,0.0010128962571852005,307
2.1583224137624106,0.04624665866836403,0.11924322446187337,0.0033720680374844545,0.7,0.01,3,20,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18574167788028717,-0.18799801170825958,-0.18639029562473297,-0.18670999507109323,0.0009484782154642798,308
1.6230768362681072,0.009404566573937484,0.0910177230834961,0.008577302375395222,0.7,0.01,4,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.1858682632446289,-0.18796572089195251,-0.18630829453468323,-0.18671409289042154,0.0009030822682048466,309
2.169731696446737,0.04551140437044708,0.11942656834920247,0.003039077104932136,0.7,0.01,3,30,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.18573333323001862,-0.18802493810653687,-0.18639138340950012,-0.18671655158201853,0.0009633843064373907,310
3.781317631403605,0.3096071321320346,0.2021322250366211,0.03238649284848253,0.8,0.01,3,30,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.18569990992546082,-0.18809069693088531,-0.186373770236969,-0.18672145903110504,0.0010065224784714599,311
2.1779228846232095,0.024448682629017084,0.12689471244812012,0.012601605057243321,0.7,0.01,3,10,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18574868142604828,-0.18803925812244415,-0.18640369176864624,-0.18673054377237955,0.0009632616725744264,312
2.70192019144694,0.26056632138373986,0.1124577522277832,0.011897731034467377,0.8,0.01,3,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18751183152198792,-0.1896430253982544,-0.18805494904518127,-0.1884032686551412,0.0009042461860838963,313
2.676216999689738,0.0795464785467465,0.1420865853627523,0.029959111169561917,0.8,0.01,3,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18751493096351624,-0.1896522343158722,-0.18804830312728882,-0.18840515613555908,0.0009083040816568189,314
3.0040413538614907,0.22077445741645776,0.13950673739115396,0.02284502080934284,0.8,0.01,3,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18752871453762054,-0.18966183066368103,-0.1880580335855484,-0.18841619292894998,0.0009069195805083704,315
2.704350233078003,0.038605101297360424,0.1198424498240153,0.005891075545684675,0.8,0.01,3,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18753236532211304,-0.18968693912029266,-0.18811844289302826,-0.188445915778478,0.0009095698364168721,316
2.6574065685272217,0.1440492746935421,0.11489446957906087,0.0029004124407816835,0.8,0.01,3,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18755289912223816,-0.18968601524829865,-0.18811434507369995,-0.18845108648141226,0.0009028075407918236,317
1.5574121475219727,0.11638943620075921,0.07819644610087077,0.006481641055317618,0.7,0.01,3,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18755652010440826,-0.18971480429172516,-0.18810918927192688,-0.18846017122268677,0.0009154011527284815,318
2.3330067793528237,0.09722966709614976,0.11209249496459961,0.0037075867615342074,0.8,0.01,3,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18756048381328583,-0.18968704342842102,-0.18815237283706665,-0.18846663335959116,0.0008961524074970066,319
1.4660305976867676,0.04826195877721102,0.06935755411783855,0.002684863622994627,0.7,0.01,3,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18756787478923798,-0.18971820175647736,-0.18811941146850586,-0.1884684960047404,0.0009119106413049431,320
1.4390899340311687,0.01143294820760335,0.07831509908040364,0.0053070330970388276,0.7,0.01,3,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18757563829421997,-0.189716175198555,-0.18812520802021027,-0.1884723405043284,0.0009076894773186716,321
1.3847760359446208,0.014580152579927157,0.07433541615804036,0.003966100935785952,0.7,0.01,3,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18764324486255646,-0.18970553576946259,-0.1882227510213852,-0.18852384388446808,0.0008684290914544153,322
1.394993543624878,0.015684907599358762,0.07165265083312988,0.00227922552730069,0.7,0.01,3,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.1876440793275833,-0.1897059828042984,-0.1882467269897461,-0.1885322630405426,0.00086564412012127,323
1.3893320560455322,0.026102186691437167,0.06861249605814616,0.00032266771842398394,0.7,0.01,3,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18764913082122803,-0.1897384226322174,-0.18824845552444458,-0.18854533632596335,0.0008784033718816718,324
